"exchange","bid","ask","time","created_at"
"bitflyer","467561.0","467813.0","1503068975","2017-08-18 15:09:35 UTC"
"coincheck","468606.0","468723.0","1503068976","2017-08-18 15:09:36 UTC"
"bitflyer","467813.0","467950.0","1503068977","2017-08-18 15:09:37 UTC"
"coincheck","468606.0","468700.0","1503068978","2017-08-18 15:09:38 UTC"
"bitflyer","467813.0","467950.0","1503068978","2017-08-18 15:09:38 UTC"
"coincheck","468271.0","468696.0","1503068980","2017-08-18 15:09:40 UTC"
"bitflyer","467813.0","467950.0","1503068980","2017-08-18 15:09:40 UTC"
"coincheck","468271.0","468696.0","1503068981","2017-08-18 15:09:41 UTC"
"bitflyer","467813.0","467949.0","1503068982","2017-08-18 15:09:42 UTC"
"bitflyer","466870.0","467050.0","1503069787","2017-08-18 15:23:07 UTC"
"coincheck","466804.0","466968.0","1503069789","2017-08-18 15:23:09 UTC"
"bitflyer","466870.0","467050.0","1503069789","2017-08-18 15:23:09 UTC"
"coincheck","466560.0","466577.0","1503069790","2017-08-18 15:23:10 UTC"
"bitflyer","466870.0","467050.0","1503069791","2017-08-18 15:23:11 UTC"
"coincheck","466560.0","466577.0","1503069792","2017-08-18 15:23:12 UTC"
"bitflyer","466870.0","467000.0","1503069792","2017-08-18 15:23:12 UTC"
"coincheck","466560.0","466577.0","1503069794","2017-08-18 15:23:14 UTC"
"bitflyer","466870.0","467000.0","1503069794","2017-08-18 15:23:14 UTC"
"coincheck","466507.0","466840.0","1503069795","2017-08-18 15:23:15 UTC"
"bitflyer","466870.0","467098.0","1503069796","2017-08-18 15:23:16 UTC"
"coincheck","466577.0","466668.0","1503069797","2017-08-18 15:23:17 UTC"
"bitflyer","466765.0","467098.0","1503069797","2017-08-18 15:23:17 UTC"
"coincheck","466506.0","466663.0","1503069798","2017-08-18 15:23:18 UTC"
"bitflyer","466501.0","466515.0","1503069799","2017-08-18 15:23:19 UTC"
"coincheck","466515.0","466961.0","1503069800","2017-08-18 15:23:20 UTC"
"bitflyer","466501.0","466515.0","1503069800","2017-08-18 15:23:20 UTC"
"coincheck","466528.0","466957.0","1503069802","2017-08-18 15:23:22 UTC"
"bitflyer","466501.0","466515.0","1503069802","2017-08-18 15:23:22 UTC"
"coincheck","466541.0","466952.0","1503069803","2017-08-18 15:23:23 UTC"
"bitflyer","466490.0","466515.0","1503069804","2017-08-18 15:23:24 UTC"
"coincheck","466571.0","466940.0","1503069805","2017-08-18 15:23:25 UTC"
"bitflyer","466490.0","466515.0","1503069806","2017-08-18 15:23:26 UTC"
"coincheck","466576.0","468694.0","1503069807","2017-08-18 15:23:27 UTC"
"bitflyer","466490.0","466515.0","1503069808","2017-08-18 15:23:28 UTC"
"coincheck","466670.0","467186.0","1503069809","2017-08-18 15:23:29 UTC"
"coincheck","468283.0","468626.0","1503068983","2017-08-18 15:09:43 UTC"
"bitflyer","467813.0","467949.0","1503068984","2017-08-18 15:09:44 UTC"
"coincheck","468288.0","468295.0","1503068985","2017-08-18 15:09:45 UTC"
"bitflyer","467813.0","467950.0","1503068985","2017-08-18 15:09:45 UTC"
"coincheck","468288.0","468290.0","1503068986","2017-08-18 15:09:46 UTC"
"bitflyer","467813.0","467950.0","1503068987","2017-08-18 15:09:47 UTC"
"coincheck","468284.0","468285.0","1503068988","2017-08-18 15:09:48 UTC"
"bitflyer","467813.0","467950.0","1503068989","2017-08-18 15:09:49 UTC"
"coincheck","468214.0","468280.0","1503068990","2017-08-18 15:09:50 UTC"
"bitflyer","467813.0","467950.0","1503068990","2017-08-18 15:09:50 UTC"
"coincheck","468176.0","468271.0","1503068992","2017-08-18 15:09:52 UTC"
"bitflyer","467813.0","467950.0","1503068992","2017-08-18 15:09:52 UTC"
"coincheck","468171.0","468267.0","1503068993","2017-08-18 15:09:53 UTC"
"bitflyer","467501.0","467813.0","1503068994","2017-08-18 15:09:54 UTC"
"coincheck","468176.0","468262.0","1503068995","2017-08-18 15:09:55 UTC"
"bitflyer","467813.0","467950.0","1503068995","2017-08-18 15:09:55 UTC"
"coincheck","468176.0","468262.0","1503068996","2017-08-18 15:09:56 UTC"
"bitflyer","467813.0","467950.0","1503068997","2017-08-18 15:09:57 UTC"
"coincheck","468176.0","468262.0","1503068998","2017-08-18 15:09:58 UTC"
"bitflyer","467813.0","467950.0","1503068999","2017-08-18 15:09:59 UTC"
"coincheck","468176.0","468262.0","1503069000","2017-08-18 15:10:00 UTC"
"bitflyer","467503.0","467750.0","1503069001","2017-08-18 15:10:01 UTC"
"coincheck","468182.0","468256.0","1503069003","2017-08-18 15:10:03 UTC"
"bitflyer","467501.0","467750.0","1503069003","2017-08-18 15:10:03 UTC"
"coincheck","468182.0","468299.0","1503069005","2017-08-18 15:10:05 UTC"
"bitflyer","467500.0","467749.0","1503069005","2017-08-18 15:10:05 UTC"
"coincheck","468191.0","468469.0","1503069007","2017-08-18 15:10:07 UTC"
"bitflyer","467500.0","467749.0","1503069007","2017-08-18 15:10:07 UTC"
"coincheck","468196.0","468550.0","1503069008","2017-08-18 15:10:08 UTC"
"bitflyer","467500.0","467749.0","1503069009","2017-08-18 15:10:09 UTC"
"coincheck","468201.0","468730.0","1503069010","2017-08-18 15:10:10 UTC"
"bitflyer","467500.0","467750.0","1503069010","2017-08-18 15:10:10 UTC"
"coincheck","468291.0","468740.0","1503069012","2017-08-18 15:10:12 UTC"
"bitflyer","467500.0","467750.0","1503069012","2017-08-18 15:10:12 UTC"
"coincheck","468324.0","468738.0","1503069013","2017-08-18 15:10:13 UTC"
"bitflyer","467500.0","467750.0","1503069014","2017-08-18 15:10:14 UTC"
"coincheck","468344.0","468699.0","1503069015","2017-08-18 15:10:15 UTC"
"bitflyer","467501.0","467750.0","1503069016","2017-08-18 15:10:16 UTC"
"coincheck","468350.0","468745.0","1503069017","2017-08-18 15:10:17 UTC"
"bitflyer","467501.0","467749.0","1503069017","2017-08-18 15:10:17 UTC"
"coincheck","468450.0","468938.0","1503069018","2017-08-18 15:10:18 UTC"
"bitflyer","467501.0","467749.0","1503069019","2017-08-18 15:10:19 UTC"
"coincheck","468515.0","468977.0","1503069020","2017-08-18 15:10:20 UTC"
"bitflyer","467501.0","467750.0","1503069021","2017-08-18 15:10:21 UTC"
"coincheck","468570.0","468930.0","1503069022","2017-08-18 15:10:22 UTC"
"bitflyer","467949.0","467950.0","1503069023","2017-08-18 15:10:23 UTC"
"coincheck","468590.0","469198.0","1503069024","2017-08-18 15:10:24 UTC"
"bitflyer","467949.0","467950.0","1503069025","2017-08-18 15:10:25 UTC"
"coincheck","468634.0","469197.0","1503069026","2017-08-18 15:10:26 UTC"
"bitflyer","467949.0","467970.0","1503069026","2017-08-18 15:10:26 UTC"
"coincheck","468675.0","469106.0","1503069027","2017-08-18 15:10:27 UTC"
"bitflyer","467949.0","467970.0","1503069028","2017-08-18 15:10:28 UTC"
"coincheck","468710.0","469197.0","1503069029","2017-08-18 15:10:29 UTC"
"bitflyer","467502.0","467750.0","1503069030","2017-08-18 15:10:30 UTC"
"coincheck","468721.0","469197.0","1503069031","2017-08-18 15:10:31 UTC"
"bitflyer","467502.0","467750.0","1503069032","2017-08-18 15:10:32 UTC"
"coincheck","468774.0","469104.0","1503069033","2017-08-18 15:10:33 UTC"
"bitflyer","467502.0","467750.0","1503069033","2017-08-18 15:10:33 UTC"
"coincheck","468783.0","469100.0","1503069035","2017-08-18 15:10:35 UTC"
"bitflyer","467502.0","467750.0","1503069035","2017-08-18 15:10:35 UTC"
"coincheck","468400.0","468741.0","1503069037","2017-08-18 15:10:37 UTC"
"bitflyer","467501.0","467750.0","1503069037","2017-08-18 15:10:37 UTC"
"coincheck","468620.0","468732.0","1503069038","2017-08-18 15:10:38 UTC"
"bitflyer","467950.0","468020.0","1503069039","2017-08-18 15:10:39 UTC"
"coincheck","468621.0","468734.0","1503069040","2017-08-18 15:10:40 UTC"
"bitflyer","467501.0","468020.0","1503069040","2017-08-18 15:10:41 UTC"
"coincheck","468623.0","468731.0","1503069042","2017-08-18 15:10:42 UTC"
"bitflyer","467757.0","468020.0","1503069043","2017-08-18 15:10:43 UTC"
"bitflyer","466490.0","466515.0","1503069810","2017-08-18 15:23:30 UTC"
"coincheck","466890.0","467287.0","1503069811","2017-08-18 15:23:31 UTC"
"bitflyer","466490.0","466515.0","1503069811","2017-08-18 15:23:31 UTC"
"coincheck","466897.0","467282.0","1503069813","2017-08-18 15:23:33 UTC"
"bitflyer","466490.0","466515.0","1503069813","2017-08-18 15:23:33 UTC"
"coincheck","466905.0","467277.0","1503069814","2017-08-18 15:23:34 UTC"
"bitflyer","466490.0","466515.0","1503069815","2017-08-18 15:23:35 UTC"
"coincheck","467005.0","467272.0","1503069816","2017-08-18 15:23:36 UTC"
"bitflyer","466490.0","466515.0","1503069816","2017-08-18 15:23:36 UTC"
"coincheck","467017.0","467272.0","1503069818","2017-08-18 15:23:38 UTC"
"bitflyer","466490.0","466515.0","1503069818","2017-08-18 15:23:38 UTC"
"coincheck","467100.0","467264.0","1503069820","2017-08-18 15:23:40 UTC"
"bitflyer","466490.0","466515.0","1503069820","2017-08-18 15:23:40 UTC"
"coincheck","467016.0","467092.0","1503069821","2017-08-18 15:23:41 UTC"
"bitflyer","466490.0","466515.0","1503069822","2017-08-18 15:23:42 UTC"
"coincheck","467016.0","467092.0","1503069823","2017-08-18 15:23:43 UTC"
"bitflyer","466490.0","466515.0","1503069824","2017-08-18 15:23:44 UTC"
"coincheck","467016.0","467092.0","1503069825","2017-08-18 15:23:45 UTC"
"bitflyer","466490.0","466515.0","1503069825","2017-08-18 15:23:45 UTC"
"coincheck","467017.0","467082.0","1503069827","2017-08-18 15:23:47 UTC"
"coincheck","468437.0","468726.0","1503069044","2017-08-18 15:10:44 UTC"
"bitflyer","467785.0","468020.0","1503069044","2017-08-18 15:10:44 UTC"
"coincheck","468460.0","468724.0","1503069046","2017-08-18 15:10:46 UTC"
"bitflyer","467785.0","468020.0","1503069046","2017-08-18 15:10:46 UTC"
"coincheck","468460.0","468724.0","1503069047","2017-08-18 15:10:47 UTC"
"bitflyer","467785.0","468020.0","1503069048","2017-08-18 15:10:48 UTC"
"coincheck","468490.0","468721.0","1503069049","2017-08-18 15:10:49 UTC"
"bitflyer","467785.0","468020.0","1503069050","2017-08-18 15:10:50 UTC"
"coincheck","468510.0","468728.0","1503069051","2017-08-18 15:10:51 UTC"
"bitflyer","467785.0","468020.0","1503069051","2017-08-18 15:10:51 UTC"
"coincheck","468516.0","468730.0","1503069052","2017-08-18 15:10:52 UTC"
"bitflyer","467785.0","468020.0","1503069053","2017-08-18 15:10:53 UTC"
"coincheck","468840.0","468940.0","1503069054","2017-08-18 15:10:54 UTC"
"bitflyer","467785.0","468020.0","1503069055","2017-08-18 15:10:55 UTC"
"coincheck","468850.0","469080.0","1503069056","2017-08-18 15:10:56 UTC"
"bitflyer","467785.0","468000.0","1503069056","2017-08-18 15:10:56 UTC"
"coincheck","468858.0","469200.0","1503069058","2017-08-18 15:10:58 UTC"
"bitflyer","467785.0","468000.0","1503069058","2017-08-18 15:10:58 UTC"
"coincheck","468859.0","468880.0","1503069059","2017-08-18 15:10:59 UTC"
"bitflyer","467785.0","468000.0","1503069060","2017-08-18 15:11:00 UTC"
"coincheck","468649.0","468871.0","1503069061","2017-08-18 15:11:01 UTC"
"bitflyer","467786.0","468000.0","1503069061","2017-08-18 15:11:01 UTC"
"coincheck","468653.0","468867.0","1503069063","2017-08-18 15:11:03 UTC"
"bitflyer","467786.0","467802.0","1503069063","2017-08-18 15:11:03 UTC"
"coincheck","468660.0","468863.0","1503069064","2017-08-18 15:11:04 UTC"
"bitflyer","467786.0","467802.0","1503069065","2017-08-18 15:11:05 UTC"
"coincheck","468663.0","468854.0","1503069066","2017-08-18 15:11:06 UTC"
"bitflyer","467786.0","467802.0","1503069067","2017-08-18 15:11:07 UTC"
"coincheck","468668.0","468851.0","1503069068","2017-08-18 15:11:08 UTC"
"bitflyer","467786.0","467802.0","1503069068","2017-08-18 15:11:08 UTC"
"coincheck","468998.0","469200.0","1503069069","2017-08-18 15:11:09 UTC"
"bitflyer","467950.0","468000.0","1503069070","2017-08-18 15:11:10 UTC"
"coincheck","468998.0","469200.0","1503069071","2017-08-18 15:11:11 UTC"
"bitflyer","467950.0","468000.0","1503069071","2017-08-18 15:11:11 UTC"
"coincheck","468998.0","469200.0","1503069073","2017-08-18 15:11:13 UTC"
"bitflyer","467950.0","468000.0","1503069073","2017-08-18 15:11:13 UTC"
"coincheck","469003.0","469200.0","1503069074","2017-08-18 15:11:14 UTC"
"bitflyer","467950.0","468020.0","1503069075","2017-08-18 15:11:15 UTC"
"coincheck","469003.0","469195.0","1503069076","2017-08-18 15:11:16 UTC"
"bitflyer","467950.0","468020.0","1503069076","2017-08-18 15:11:16 UTC"
"coincheck","469005.0","469197.0","1503069078","2017-08-18 15:11:18 UTC"
"bitflyer","467950.0","468020.0","1503069078","2017-08-18 15:11:18 UTC"
"coincheck","468839.0","469007.0","1503069079","2017-08-18 15:11:19 UTC"
"bitflyer","467950.0","468020.0","1503069080","2017-08-18 15:11:20 UTC"
"coincheck","468844.0","469006.0","1503069081","2017-08-18 15:11:21 UTC"
"bitflyer","467950.0","468020.0","1503069082","2017-08-18 15:11:22 UTC"
"coincheck","468854.0","469199.0","1503069083","2017-08-18 15:11:23 UTC"
"bitflyer","467950.0","468020.0","1503069083","2017-08-18 15:11:23 UTC"
"coincheck","468859.0","469194.0","1503069085","2017-08-18 15:11:25 UTC"
"bitflyer","468000.0","468020.0","1503069085","2017-08-18 15:11:25 UTC"
"coincheck","468864.0","469277.0","1503069086","2017-08-18 15:11:26 UTC"
"bitflyer","468000.0","468020.0","1503069086","2017-08-18 15:11:26 UTC"
"coincheck","468888.0","469000.0","1503069088","2017-08-18 15:11:28 UTC"
"bitflyer","467870.0","468020.0","1503069088","2017-08-18 15:11:28 UTC"
"coincheck","468892.0","469270.0","1503069089","2017-08-18 15:11:29 UTC"
"bitflyer","468020.0","468090.0","1503069090","2017-08-18 15:11:30 UTC"
"coincheck","468901.0","469277.0","1503069091","2017-08-18 15:11:31 UTC"
"bitflyer","468020.0","468090.0","1503069093","2017-08-18 15:11:33 UTC"
"coincheck","468914.0","469268.0","1503069094","2017-08-18 15:11:34 UTC"
"bitflyer","468020.0","468090.0","1503069094","2017-08-18 15:11:34 UTC"
"coincheck","468923.0","469277.0","1503069096","2017-08-18 15:11:36 UTC"
"bitflyer","468020.0","468090.0","1503069097","2017-08-18 15:11:37 UTC"
"coincheck","468932.0","469277.0","1503069098","2017-08-18 15:11:38 UTC"
"bitflyer","468020.0","468090.0","1503069098","2017-08-18 15:11:38 UTC"
"coincheck","468944.0","469277.0","1503069099","2017-08-18 15:11:39 UTC"
"bitflyer","468021.0","468220.0","1503069101","2017-08-18 15:11:41 UTC"
"coincheck","468961.0","469277.0","1503069103","2017-08-18 15:11:43 UTC"
"bitflyer","466490.0","466515.0","1503069827","2017-08-18 15:23:47 UTC"
"coincheck","467082.0","467499.0","1503069828","2017-08-18 15:23:48 UTC"
"bitflyer","466490.0","466515.0","1503069829","2017-08-18 15:23:49 UTC"
"coincheck","467095.0","467494.0","1503069830","2017-08-18 15:23:50 UTC"
"bitflyer","466490.0","466515.0","1503069830","2017-08-18 15:23:50 UTC"
"coincheck","467107.0","467488.0","1503069832","2017-08-18 15:23:52 UTC"
"bitflyer","466490.0","466514.0","1503069832","2017-08-18 15:23:52 UTC"
"coincheck","467116.0","467481.0","1503069833","2017-08-18 15:23:53 UTC"
"bitflyer","466490.0","466514.0","1503069834","2017-08-18 15:23:54 UTC"
"coincheck","467129.0","467477.0","1503069835","2017-08-18 15:23:55 UTC"
"bitflyer","466490.0","466514.0","1503069835","2017-08-18 15:23:55 UTC"
"coincheck","467138.0","467469.0","1503069837","2017-08-18 15:23:57 UTC"
"bitflyer","466490.0","466513.0","1503069837","2017-08-18 15:23:57 UTC"
"coincheck","467145.0","467451.0","1503069839","2017-08-18 15:23:59 UTC"
"bitflyer","466490.0","466514.0","1503069840","2017-08-18 15:24:00 UTC"
"coincheck","466202.0","467148.0","1503069841","2017-08-18 15:24:01 UTC"
"bitflyer","466490.0","466515.0","1503069841","2017-08-18 15:24:01 UTC"
"coincheck","466207.0","466996.0","1503069843","2017-08-18 15:24:03 UTC"
"bitflyer","466490.0","466513.0","1503069843","2017-08-18 15:24:03 UTC"
"coincheck","466669.0","466987.0","1503069844","2017-08-18 15:24:04 UTC"
"bitflyer","466490.0","467000.0","1503069845","2017-08-18 15:24:05 UTC"
"bitflyer","468021.0","468220.0","1503069103","2017-08-18 15:11:43 UTC"
"coincheck","468972.0","469299.0","1503069104","2017-08-18 15:11:44 UTC"
"bitflyer","468021.0","468220.0","1503069105","2017-08-18 15:11:45 UTC"
"coincheck","468976.0","469299.0","1503069106","2017-08-18 15:11:46 UTC"
"bitflyer","468021.0","468220.0","1503069106","2017-08-18 15:11:46 UTC"
"coincheck","468982.0","469299.0","1503069108","2017-08-18 15:11:48 UTC"
"bitflyer","468021.0","468220.0","1503069108","2017-08-18 15:11:48 UTC"
"coincheck","468994.0","469298.0","1503069109","2017-08-18 15:11:49 UTC"
"bitflyer","468022.0","468220.0","1503069110","2017-08-18 15:11:50 UTC"
"coincheck","469002.0","469294.0","1503069111","2017-08-18 15:11:51 UTC"
"bitflyer","468022.0","468380.0","1503069112","2017-08-18 15:11:52 UTC"
"coincheck","469009.0","469327.0","1503069113","2017-08-18 15:11:53 UTC"
"bitflyer","468022.0","468380.0","1503069113","2017-08-18 15:11:53 UTC"
"coincheck","469015.0","469323.0","1503069114","2017-08-18 15:11:54 UTC"
"bitflyer","468022.0","468380.0","1503069115","2017-08-18 15:11:55 UTC"
"coincheck","469022.0","469317.0","1503069116","2017-08-18 15:11:56 UTC"
"bitflyer","468023.0","468380.0","1503069117","2017-08-18 15:11:57 UTC"
"coincheck","469028.0","469312.0","1503069118","2017-08-18 15:11:58 UTC"
"bitflyer","468023.0","468380.0","1503069118","2017-08-18 15:11:58 UTC"
"coincheck","469038.0","469299.0","1503069120","2017-08-18 15:12:00 UTC"
"bitflyer","468024.0","468220.0","1503069120","2017-08-18 15:12:00 UTC"
"coincheck","469040.0","469290.0","1503069121","2017-08-18 15:12:01 UTC"
"bitflyer","468024.0","468220.0","1503069122","2017-08-18 15:12:02 UTC"
"coincheck","468965.0","469282.0","1503069123","2017-08-18 15:12:03 UTC"
"bitflyer","467899.0","467900.0","1503069123","2017-08-18 15:12:03 UTC"
"coincheck","468900.0","468933.0","1503069125","2017-08-18 15:12:05 UTC"
"bitflyer","468025.0","468220.0","1503069125","2017-08-18 15:12:05 UTC"
"coincheck","468900.0","468924.0","1503069126","2017-08-18 15:12:06 UTC"
"bitflyer","467962.0","468220.0","1503069127","2017-08-18 15:12:07 UTC"
"coincheck","468900.0","468919.0","1503069128","2017-08-18 15:12:08 UTC"
"bitflyer","467962.0","468220.0","1503069128","2017-08-18 15:12:08 UTC"
"coincheck","468900.0","468915.0","1503069130","2017-08-18 15:12:10 UTC"
"bitflyer","467962.0","468219.0","1503069130","2017-08-18 15:12:10 UTC"
"coincheck","468900.0","468902.0","1503069131","2017-08-18 15:12:11 UTC"
"bitflyer","467962.0","468219.0","1503069132","2017-08-18 15:12:12 UTC"
"coincheck","468900.0","468902.0","1503069133","2017-08-18 15:12:13 UTC"
"bitflyer","467962.0","468220.0","1503069133","2017-08-18 15:12:13 UTC"
"coincheck","468900.0","468902.0","1503069135","2017-08-18 15:12:15 UTC"
"bitflyer","467962.0","468220.0","1503069135","2017-08-18 15:12:15 UTC"
"coincheck","468900.0","468907.0","1503069136","2017-08-18 15:12:16 UTC"
"bitflyer","467962.0","468220.0","1503069137","2017-08-18 15:12:17 UTC"
"coincheck","468900.0","468938.0","1503069139","2017-08-18 15:12:19 UTC"
"bitflyer","467800.0","467900.0","1503069139","2017-08-18 15:12:19 UTC"
"coincheck","468898.0","468899.0","1503069140","2017-08-18 15:12:20 UTC"
"bitflyer","467800.0","467900.0","1503069141","2017-08-18 15:12:21 UTC"
"coincheck","468898.0","468899.0","1503069142","2017-08-18 15:12:22 UTC"
"bitflyer","467800.0","467900.0","1503069143","2017-08-18 15:12:23 UTC"
"coincheck","468805.0","468895.0","1503069144","2017-08-18 15:12:24 UTC"
"bitflyer","467800.0","467900.0","1503069145","2017-08-18 15:12:25 UTC"
"coincheck","468800.0","468895.0","1503069146","2017-08-18 15:12:26 UTC"
"bitflyer","467800.0","467900.0","1503069146","2017-08-18 15:12:26 UTC"
"coincheck","468805.0","468895.0","1503069147","2017-08-18 15:12:27 UTC"
"bitflyer","467370.0","467900.0","1503069148","2017-08-18 15:12:28 UTC"
"coincheck","468805.0","468895.0","1503069149","2017-08-18 15:12:29 UTC"
"bitflyer","467370.0","467900.0","1503069150","2017-08-18 15:12:30 UTC"
"coincheck","468805.0","468895.0","1503069151","2017-08-18 15:12:31 UTC"
"bitflyer","467370.0","467900.0","1503069151","2017-08-18 15:12:31 UTC"
"coincheck","468810.0","468895.0","1503069153","2017-08-18 15:12:33 UTC"
"bitflyer","467370.0","467900.0","1503069153","2017-08-18 15:12:33 UTC"
"coincheck","468810.0","468895.0","1503069154","2017-08-18 15:12:34 UTC"
"bitflyer","467371.0","467895.0","1503069155","2017-08-18 15:12:35 UTC"
"coincheck","468815.0","468895.0","1503069157","2017-08-18 15:12:37 UTC"
"bitflyer","467371.0","467895.0","1503069157","2017-08-18 15:12:37 UTC"
"coincheck","468820.0","468895.0","1503069158","2017-08-18 15:12:38 UTC"
"bitflyer","467371.0","467895.0","1503069159","2017-08-18 15:12:39 UTC"
"coincheck","468800.0","468894.0","1503069160","2017-08-18 15:12:40 UTC"
"bitflyer","467371.0","467895.0","1503069161","2017-08-18 15:12:41 UTC"
"coincheck","468803.0","468894.0","1503069162","2017-08-18 15:12:42 UTC"
"bitflyer","467371.0","467895.0","1503069163","2017-08-18 15:12:43 UTC"
"coincheck","468802.0","468889.0","1503069164","2017-08-18 15:12:44 UTC"
"bitflyer","468220.0","468377.0","1503069164","2017-08-18 15:12:44 UTC"
"coincheck","468807.0","468888.0","1503069166","2017-08-18 15:12:46 UTC"
"bitflyer","468220.0","468377.0","1503069166","2017-08-18 15:12:46 UTC"
"coincheck","468800.0","468882.0","1503069167","2017-08-18 15:12:47 UTC"
"bitflyer","468220.0","468378.0","1503069168","2017-08-18 15:12:48 UTC"
"coincheck","468800.0","468880.0","1503069170","2017-08-18 15:12:50 UTC"
"bitflyer","467370.0","468378.0","1503069170","2017-08-18 15:12:50 UTC"
"coincheck","468800.0","468880.0","1503069171","2017-08-18 15:12:51 UTC"
"bitflyer","467370.0","467900.0","1503069172","2017-08-18 15:12:52 UTC"
"coincheck","468800.0","468875.0","1503069173","2017-08-18 15:12:53 UTC"
"bitflyer","467377.0","467900.0","1503069174","2017-08-18 15:12:54 UTC"
"coincheck","468800.0","468869.0","1503069175","2017-08-18 15:12:55 UTC"
"bitflyer","467377.0","467900.0","1503069176","2017-08-18 15:12:56 UTC"
"coincheck","468800.0","468869.0","1503069177","2017-08-18 15:12:57 UTC"
"bitflyer","467377.0","467895.0","1503069177","2017-08-18 15:12:57 UTC"
"coincheck","468800.0","468862.0","1503069179","2017-08-18 15:12:59 UTC"
"bitflyer","467377.0","467900.0","1503069179","2017-08-18 15:12:59 UTC"
"coincheck","468800.0","468857.0","1503069180","2017-08-18 15:13:00 UTC"
"bitflyer","467377.0","467900.0","1503069181","2017-08-18 15:13:01 UTC"
"coincheck","468800.0","468856.0","1503069182","2017-08-18 15:13:02 UTC"
"bitflyer","467300.0","467320.0","1503069183","2017-08-18 15:13:03 UTC"
"coincheck","468565.0","468572.0","1503069185","2017-08-18 15:13:05 UTC"
"bitflyer","467300.0","467320.0","1503069185","2017-08-18 15:13:05 UTC"
"coincheck","468500.0","468544.0","1503069186","2017-08-18 15:13:06 UTC"
"bitflyer","467300.0","467320.0","1503069187","2017-08-18 15:13:07 UTC"
"coincheck","468500.0","468540.0","1503069188","2017-08-18 15:13:08 UTC"
"bitflyer","467301.0","467319.0","1503069188","2017-08-18 15:13:08 UTC"
"coincheck","468484.0","468540.0","1503069190","2017-08-18 15:13:10 UTC"
"bitflyer","467301.0","467319.0","1503069190","2017-08-18 15:13:10 UTC"
"coincheck","468489.0","468536.0","1503069191","2017-08-18 15:13:11 UTC"
"bitflyer","467301.0","467930.0","1503069193","2017-08-18 15:13:13 UTC"
"coincheck","468489.0","468536.0","1503069194","2017-08-18 15:13:14 UTC"
"bitflyer","467319.0","467931.0","1503069195","2017-08-18 15:13:15 UTC"
"coincheck","468343.0","468344.0","1503069196","2017-08-18 15:13:16 UTC"
"bitflyer","467319.0","467931.0","1503069198","2017-08-18 15:13:18 UTC"
"coincheck","468364.0","468474.0","1503069199","2017-08-18 15:13:19 UTC"
"bitflyer","467319.0","467931.0","1503069199","2017-08-18 15:13:19 UTC"
"coincheck","468364.0","468465.0","1503069201","2017-08-18 15:13:21 UTC"
"bitflyer","467320.0","467931.0","1503069201","2017-08-18 15:13:21 UTC"
"coincheck","468368.0","468461.0","1503069202","2017-08-18 15:13:22 UTC"
"bitflyer","467319.0","467931.0","1503069203","2017-08-18 15:13:23 UTC"
"coincheck","468342.0","468451.0","1503069205","2017-08-18 15:13:25 UTC"
"bitflyer","467319.0","467931.0","1503069205","2017-08-18 15:13:25 UTC"
"coincheck","468342.0","468450.0","1503069206","2017-08-18 15:13:26 UTC"
"bitflyer","467930.0","467931.0","1503069207","2017-08-18 15:13:27 UTC"
"coincheck","468338.0","468441.0","1503069208","2017-08-18 15:13:28 UTC"
"bitflyer","467930.0","467931.0","1503069209","2017-08-18 15:13:29 UTC"
"coincheck","468358.0","468560.0","1503069211","2017-08-18 15:13:31 UTC"
"bitflyer","467319.0","467926.0","1503069212","2017-08-18 15:13:32 UTC"
"coincheck","468559.0","468564.0","1503069214","2017-08-18 15:13:34 UTC"
"bitflyer","467320.0","467926.0","1503069214","2017-08-18 15:13:34 UTC"
"coincheck","468566.0","468704.0","1503069216","2017-08-18 15:13:36 UTC"
"bitflyer","467370.0","467926.0","1503069216","2017-08-18 15:13:36 UTC"
"coincheck","468566.0","468703.0","1503069217","2017-08-18 15:13:37 UTC"
"bitflyer","467370.0","467926.0","1503069218","2017-08-18 15:13:38 UTC"
"coincheck","468572.0","468703.0","1503069219","2017-08-18 15:13:39 UTC"
"bitflyer","467370.0","468220.0","1503069220","2017-08-18 15:13:40 UTC"
"coincheck","468559.0","468697.0","1503069221","2017-08-18 15:13:41 UTC"
"bitflyer","467370.0","468220.0","1503069222","2017-08-18 15:13:42 UTC"
"coincheck","468564.0","468696.0","1503069223","2017-08-18 15:13:43 UTC"
"coincheck","466682.0","466977.0","1503069846","2017-08-18 15:24:06 UTC"
"bitflyer","466713.0","467087.0","1503069848","2017-08-18 15:24:08 UTC"
"coincheck","466660.0","466960.0","1503069849","2017-08-18 15:24:09 UTC"
"bitflyer","466713.0","467500.0","1503069850","2017-08-18 15:24:10 UTC"
"coincheck","466666.0","466930.0","1503069851","2017-08-18 15:24:11 UTC"
"bitflyer","466490.0","466513.0","1503069851","2017-08-18 15:24:11 UTC"
"coincheck","466674.0","466926.0","1503069853","2017-08-18 15:24:13 UTC"
"bitflyer","466490.0","466513.0","1503069853","2017-08-18 15:24:13 UTC"
"coincheck","466674.0","466926.0","1503069854","2017-08-18 15:24:14 UTC"
"bitflyer","466490.0","466513.0","1503069855","2017-08-18 15:24:15 UTC"
"coincheck","466225.0","466919.0","1503069856","2017-08-18 15:24:16 UTC"
"bitflyer","466490.0","466513.0","1503069857","2017-08-18 15:24:17 UTC"
